gene,log2FC,pvalue,padj,mean_tumor,mean_normal,baseMean,regulation
GENE_11437,0.017129755206884312,0.7433781184216921,0.9906007871464777,5.560476997098061,5.543347241891177,5.551912119494619,NS
GENE_11438,-0.046582033789862365,0.2863591098771799,0.9869593401372023,5.574386410958498,5.62096844474836,5.597677427853429,NS
GENE_11439,0.059236962771276325,0.33245798680058225,0.9869593401372023,5.571152640622416,5.51191567785114,5.541534159236778,NS
GENE_11440,-0.02634871951893114,0.6239377665483563,0.9906007871464777,5.577152104863847,5.603500824382778,5.590326464623313,NS
GENE_11441,-0.037285705245586165,0.5032987950052604,0.9906007871464777,5.546982707795564,5.58426841304115,5.565625560418358,NS
GENE_11442,-0.05569195386212744,0.22993180674513444,0.9869593401372023,5.564906195981476,5.6205981498436035,5.59275217291254,NS
GENE_11443,0.005702609954074234,0.9220592895147449,0.9957711707845515,5.5652502576021785,5.559547647648104,5.562398952625141,NS
GENE_11444,0.0003533491720162374,0.9939257275358961,0.9997733431489237,5.543259084967184,5.542905735795168,5.543082410381176,NS
GENE_11445,-0.08182865012601148,0.10369655073576026,0.9498070626492646,5.564792158399928,5.646620808525939,5.605706483462933,NS
GENE_11446,-0.01852852888447476,0.7030612082663443,0.9906007871464777,5.577776678989977,5.596305207874452,5.587040943432214,NS
GENE_11447,0.032160297751038236,0.5430080864200019,0.9906007871464777,5.560064721169322,5.527904423418284,5.5439845722938035,NS
GENE_11448,0.038649393510320706,0.5035061071595623,0.9906007871464777,5.53796305897796,5.499313665467639,5.5186383622227995,NS
GENE_11449,-0.02732517316453542,0.6420995399043982,0.9906007871464777,5.562423786058845,5.58974895922338,5.576086372641113,NS
GENE_11450,-0.00186812235346423,0.9729891538613669,0.9997733431489237,5.573332814827404,5.575200937180869,5.5742668760041365,NS
GENE_11451,0.034641798982607774,0.5382461798923383,0.9906007871464777,5.55201884718751,5.517377048204902,5.5346979476962055,NS
GENE_11452,0.04330449584357776,0.383670497814663,0.9869593401372023,5.567757153609383,5.5244526577658055,5.546104905687594,NS
GENE_11453,-0.07066413492596446,0.15952053612694944,0.969805762381504,5.559226082606895,5.62989021753286,5.5945581500698776,NS
GENE_11454,-0.004436757798692348,0.9283046543234454,0.9964658026728513,5.536016116266037,5.540452874064729,5.5382344951653835,NS
GENE_11455,-0.007595853576689571,0.865729902696457,0.9929018643764642,5.5440767638518285,5.551672617428518,5.547874690640173,NS
GENE_11456,0.05347448909617203,0.23080783571847707,0.9869593401372023,5.576660338562492,5.52318584946632,5.549923094014407,NS
GENE_11457,-0.006249660725096362,0.907559245204889,0.994294140420419,5.55460608619285,5.560855746917946,5.557730916555398,NS
GENE_11458,0.04209527655921974,0.4614796933154796,0.9869593401372023,5.536355720876701,5.494260444317481,5.515308082597091,NS
GENE_11459,0.02834116998033842,0.6151929739578782,0.9906007871464777,5.544465748507083,5.516124578526744,5.5302951635169135,NS
GENE_11460,0.03067042142273202,0.5889606962029501,0.9906007871464777,5.568804201511563,5.538133780088831,5.553468990800197,NS
GENE_11461,-0.015558574311953066,0.738058189594404,0.9906007871464777,5.5328147544708735,5.5483733287828265,5.54059404162685,NS
GENE_11462,0.02592940567473434,0.6003584933147629,0.9906007871464777,5.5351840520707345,5.509254646396,5.522219349233367,NS
GENE_11463,0.035951637469450404,0.45544517152199815,0.9869593401372023,5.573168586935603,5.537216949466153,5.555192768200878,NS
GENE_11464,-0.05298199526398051,0.29403077907989145,0.9869593401372023,5.559236564648335,5.612218559912315,5.585727562280325,NS
GENE_11465,0.029894106645572904,0.6633577975884237,0.9906007871464777,5.560829403738984,5.530935297093411,5.545882350416197,NS
GENE_11466,-0.06682528650645025,0.18436617568822014,0.9732554258083124,5.562939430524404,5.629764717030854,5.596352073777629,NS
GENE_11467,0.1381610917655971,0.013133793360521947,0.7132871696246795,5.552910777180591,5.414749685414994,5.483830231297793,NS
GENE_11468,-0.017177079861403932,0.7419781671787525,0.9906007871464777,5.5311184759090555,5.548295555770459,5.539707015839758,NS
GENE_11469,0.04799199972406765,0.3466719552997929,0.9869593401372023,5.573078229517423,5.525086229793355,5.549082229655388,NS
GENE_11470,0.035477490409574486,0.5446974053226279,0.9906007871464777,5.549027617190231,5.513550126780657,5.531288871985444,NS
GENE_11471,0.0004310555598401322,0.9944034568865702,0.9997733431489237,5.56271546271827,5.56228440715843,5.56249993493835,NS
GENE_11472,-0.021099121297726953,0.6897620697727979,0.9906007871464777,5.540599941034927,5.561699062332654,5.55114950168379,NS
GENE_11473,0.02114111166422994,0.6662387484020353,0.9906007871464777,5.548275584445923,5.527134472781693,5.537705028613808,NS
GENE_11474,-0.05654314458260146,0.2576090987592918,0.9869593401372023,5.594896830094578,5.65143997467718,5.623168402385879,NS
GENE_11475,0.022780664682040985,0.6975723148729123,0.9906007871464777,5.553725421128113,5.530944756446072,5.542335088787093,NS
GENE_11476,0.05098715511419627,0.3468213304082977,0.9869593401372023,5.5775690692913855,5.526581914177189,5.552075491734287,NS
GENE_11477,-0.016119523938741054,0.757214756665395,0.991262985535964,5.5351671208944735,5.5512866448332145,5.543226882863844,NS
GENE_11478,0.018395530528421133,0.6982935155201866,0.9906007871464777,5.565204241217164,5.546808710688743,5.5560064759529535,NS
GENE_11479,0.03783815265960655,0.43618497199721773,0.9869593401372023,5.573322651568324,5.535484498908717,5.554403575238521,NS
GENE_11480,-0.012620195989098804,0.8261137031604912,0.9921732246245829,5.5603234028059045,5.572943598795003,5.566633500800454,NS
GENE_11481,-0.023417750660432723,0.6294749583297519,0.9906007871464777,5.5532274554112595,5.576645206071692,5.564936330741476,NS
GENE_11482,0.003716305232376982,0.9445872678861882,0.9980846025847298,5.535869587064109,5.532153281831732,5.534011434447921,NS
GENE_11483,0.06348173786986155,0.27128272150015065,0.9869593401372023,5.535671833003579,5.472190095133717,5.503930964068648,NS
GENE_11484,-0.04328532126682916,0.4775101951253564,0.9870230653993868,5.529375384477037,5.572660705743866,5.551018045110451,NS
GENE_11485,-0.032130253078563875,0.5169409682597484,0.9906007871464777,5.555181502634329,5.587311755712893,5.571246629173611,NS
GENE_11486,0.015604550277754647,0.7127519794949769,0.9906007871464777,5.5770592006295905,5.561454650351836,5.569256925490713,NS
GENE_11487,-0.01072015121766956,0.8330244707451443,0.9921732246245829,5.554581125985536,5.565301277203206,5.559941201594372,NS
GENE_11488,-0.03800023783665818,0.4152785499079648,0.9869593401372023,5.557957243743432,5.59595748158009,5.57695736266176,NS
GENE_11489,0.026714001969997625,0.637078198756186,0.9906007871464777,5.542944264595891,5.516230262625894,5.5295872636108925,NS
GENE_11490,-0.05952091370182,0.1950463384633244,0.9778765801741449,5.5432594232863135,5.6027803369881335,5.573019880137224,NS
GENE_11491,-0.035445531717674506,0.48974017323260394,0.9881123953889912,5.567146449466071,5.602591981183745,5.5848692153249075,NS
GENE_11492,-0.07135585503992115,0.12749966450028533,0.9604794630325862,5.553591055913926,5.624946910953847,5.589268983433886,NS
GENE_11493,0.04373990403706607,0.4210159560356155,0.9869593401372023,5.579236886742574,5.535496982705508,5.557366934724041,NS
GENE_11494,-0.018312923099450984,0.715293973515968,0.9906007871464777,5.557595715782327,5.575908638881778,5.566752177332052,NS
GENE_11495,0.009382961265856693,0.8661008989963629,0.9929018643764642,5.557543624471312,5.548160663205455,5.5528521438383835,NS
GENE_11496,0.028547071254762635,0.6121653566901525,0.9906007871464777,5.558953440311255,5.530406369056492,5.544679904683873,NS
GENE_11497,-0.052791679072647923,0.30529501321538083,0.9869593401372023,5.566100186022081,5.618891865094729,5.592496025558405,NS
GENE_11498,0.015169024274065634,0.7902462873996048,0.9921732246245829,5.558493587884527,5.5433245636104616,5.550909075747494,NS
GENE_11499,-0.1025470876959842,0.05781958765011299,0.9038990800587142,5.573064563796152,5.675611651492136,5.624338107644144,NS
GENE_11500,0.026945953254389643,0.6311617994806372,0.9906007871464777,5.569931307530958,5.542985354276569,5.556458330903764,NS
GENE_11501,-0.07703503568100256,0.05808212816455616,0.9038990800587142,5.562469300448162,5.639504336129164,5.600986818288662,NS
GENE_11502,0.047525432297425674,0.2760938523691326,0.9869593401372023,5.560004008849986,5.51247857655256,5.536241292701273,NS
GENE_11503,0.021444629195670473,0.6975887605746599,0.9906007871464777,5.565556468554833,5.544111839359163,5.554834153956998,NS
GENE_11504,-0.009226493269785863,0.8690977968900423,0.9930824710646935,5.578059694471482,5.587286187741268,5.582672941106375,NS
GENE_11505,0.010575034846499243,0.8509295993325986,0.9921732246245829,5.557527454744653,5.546952419898154,5.552239937321403,NS
GENE_11506,-0.008836004925378838,0.8742929806696109,0.9936895231652877,5.5307859579962795,5.539621962921658,5.5352039604589685,NS
GENE_11507,-0.0007048078305649241,0.9879855902764705,0.9997733431489237,5.556736985862282,5.557441793692847,5.557089389777564,NS
GENE_11508,-0.05299955872837536,0.2700642023291193,0.9869593401372023,5.551794312620998,5.604793871349373,5.578294091985185,NS
GENE_11509,0.056308948345393794,0.26482268959494865,0.9869593401372023,5.575055223108171,5.518746274762777,5.5469007489354745,NS
GENE_11510,0.033915756827375354,0.5359348288565035,0.9906007871464777,5.561271876626066,5.52735611979869,5.5443139982123775,NS
GENE_11511,-0.01798523547994968,0.7208688691400376,0.9906007871464777,5.519909387893956,5.537894623373906,5.528902005633931,NS
GENE_11512,-0.01484144768975515,0.7743091266232237,0.991262985535964,5.586340045930381,5.601181493620136,5.593760769775258,NS
GENE_11513,-0.07301891614376732,0.11095227876691051,0.9530430252008375,5.5349786534273235,5.607997569571091,5.571488111499207,NS
GENE_11514,0.04608219535480629,0.4356369436640133,0.9869593401372023,5.548841153344693,5.502758957989887,5.52580005566729,NS
GENE_11515,-0.02438013182514087,0.5889089493860982,0.9906007871464777,5.5596718912095815,5.584052023034722,5.571861957122152,NS
GENE_11516,-0.02705388037744605,0.5956442292142152,0.9906007871464777,5.544955946787933,5.572009827165379,5.558482886976656,NS
GENE_11517,0.008928580598564828,0.844079157729599,0.9921732246245829,5.566987993234833,5.558059412636268,5.56252370293555,NS
GENE_11518,0.028934332609946267,0.5877376048161066,0.9906007871464777,5.552740232669391,5.523805900059445,5.538273066364418,NS
GENE_11519,0.05859245723645223,0.2513227026585333,0.9869593401372023,5.545167643936924,5.486575186700472,5.515871415318698,NS
GENE_11520,0.09292764794897934,0.0446430316367307,0.8866388416130876,5.566683166406589,5.47375551845761,5.5202193424320996,NS
GENE_11521,0.04275770088734898,0.3896864458227557,0.9869593401372023,5.582941027551923,5.540183326664574,5.561562177108248,NS
GENE_11522,-0.027917617683593576,0.5300667304445568,0.9906007871464777,5.5633761218222455,5.591293739505839,5.577334930664042,NS
GENE_11523,-0.024027889048181983,0.6343241357186258,0.9906007871464777,5.516028575388487,5.5400564644366685,5.528042519912578,NS
GENE_11524,0.05284982165722241,0.30591275947789903,0.9869593401372023,5.572530837910461,5.519681016253239,5.54610592708185,NS
GENE_11525,0.02276762968329038,0.6715417144808659,0.9906007871464777,5.566284952369489,5.543517322686198,5.554901137527843,NS
GENE_11526,0.0019684491986113883,0.972343170991815,0.9997733431489237,5.549297438579951,5.54732898938134,5.548313213980645,NS
GENE_11527,0.06764913502585213,0.20950248193999932,0.9833950522906464,5.550936516169104,5.483287381143252,5.5171119486561775,NS
GENE_11528,0.025648766479996254,0.6573918682432445,0.9906007871464777,5.555001470701006,5.52935270422101,5.542177087461008,NS
GENE_11529,0.062298204612128316,0.24031814996847045,0.9869593401372023,5.551055231300929,5.488757026688801,5.519906128994865,NS
GENE_11530,0.017068158750728202,0.7629553201984128,0.991262985535964,5.56929080314046,5.552222644389732,5.560756723765096,NS
GENE_11531,-0.061205856957245786,0.20217437725177284,0.9798005863638217,5.536549701410639,5.597755558367885,5.567152629889262,NS
GENE_11532,-0.012779254530758344,0.8383783669121838,0.9921732246245829,5.537971603415704,5.550750857946462,5.544361230681083,NS
GENE_11533,-0.039788277331521016,0.47626078883931905,0.9869593401372023,5.5473199258149775,5.5871082031464985,5.567214064480738,NS
GENE_11534,-0.01575895581776443,0.7439876962633836,0.9906007871464777,5.569818828701869,5.585577784519633,5.577698306610751,NS
GENE_11535,-0.015725737634846304,0.7314030378249574,0.9906007871464777,5.5843278254439745,5.600053563078821,5.592190694261397,NS
GENE_11536,0.029024786219094878,0.56124152475779,0.9906007871464777,5.53710937895108,5.5080845927319855,5.522596985841533,NS
GENE_11537,0.04736575892299655,0.41002384311378676,0.9869593401372023,5.546074631740966,5.49870887281797,5.522391752279468,NS
GENE_11538,-0.04922603860260555,0.30914898628806736,0.9869593401372023,5.565178685786482,5.614404724389088,5.5897917050877854,NS
GENE_11539,0.028554687143946822,0.6320800180340761,0.9906007871464777,5.531697502203007,5.50314281505906,5.517420158631033,NS
GENE_11540,0.0005392963605199697,0.9917827279653822,0.9997733431489237,5.54021974840845,5.53968045204793,5.53995010022819,NS
GENE_11541,0.04599615357798914,0.4137512587095015,0.9869593401372023,5.564585690340822,5.518589536762833,5.541587613551828,NS
GENE_11542,-0.08145544830361207,0.10355739404139057,0.9498070626492646,5.556733039914743,5.638188488218355,5.597460764066549,NS
GENE_11543,-0.03360076409934454,0.4904906725654296,0.9887330119445041,5.566765767579224,5.600366531678569,5.583566149628897,NS
GENE_11544,-0.02939127166284461,0.5386885321164193,0.9906007871464777,5.547429612730867,5.576820884393712,5.562125248562289,NS
GENE_11545,-0.05065913885434714,0.37553908828227633,0.9869593401372023,5.565634831853348,5.616293970707695,5.590964401280521,NS
GENE_11546,-0.0061023782452380715,0.9105121092966076,0.994294140420419,5.538696417496934,5.544798795742172,5.541747606619553,NS
GENE_11547,0.03546521305267891,0.49664480914194026,0.9906007871464777,5.5656145275633016,5.530149314510623,5.5478819210369625,NS
GENE_11548,0.03011313536012139,0.4919946355928817,0.9893523668349076,5.5595058676344875,5.529392732274366,5.544449299954427,NS
GENE_11549,0.020344716555797504,0.7095535596587756,0.9906007871464777,5.55674088637232,5.5363961698165225,5.546568528094421,NS
GENE_11550,0.06169253505641681,0.27203785192990737,0.9869593401372023,5.587488455553933,5.525795920497516,5.556642188025725,NS
GENE_11551,-0.09263304425750007,0.09812819343269381,0.9470717258346942,5.5657900192891265,5.658423063546627,5.612106541417877,NS
GENE_11552,-0.013574715739088639,0.8089744757540442,0.9921732246245829,5.579658335370614,5.593233051109703,5.586445693240158,NS
GENE_11553,0.03758191649985676,0.5070250454419166,0.9906007871464777,5.563486903597719,5.525904987097862,5.54469594534779,NS
GENE_11554,0.11253692904772183,0.043894730579247684,0.8809902120693369,5.572296523344238,5.459759594296516,5.5160280588203765,NS
GENE_11555,-0.00014844466631735997,0.9977397349746167,0.9997733431489237,5.552444989030813,5.5525934336971305,5.552519211363972,NS
GENE_11556,0.0414355666584898,0.43193509397870933,0.9869593401372023,5.566576380509377,5.5251408138508875,5.545858597180132,NS
GENE_11557,-0.06483203848617247,0.2324457448228255,0.9869593401372023,5.569996070849842,5.634828109336015,5.602412090092928,NS
GENE_11558,0.018043469460699235,0.7296061953417294,0.9906007871464777,5.536101974352342,5.518058504891643,5.527080239621993,NS
GENE_11559,-0.006239021378085852,0.9079120868829926,0.994294140420419,5.538891816219424,5.54513083759751,5.542011326908467,NS
GENE_11560,-0.024650179220531143,0.647698066287107,0.9906007871464777,5.552781735574754,5.5774319147952856,5.56510682518502,NS
GENE_11561,-0.051037497858640535,0.2607436706501478,0.9869593401372023,5.539165408350475,5.590202906209115,5.564684157279795,NS
GENE_11562,-0.030268034215226614,0.5965160618373958,0.9906007871464777,5.549946900521697,5.580214934736923,5.5650809176293095,NS
GENE_11563,-0.056884518842934106,0.19143326854015047,0.9764274746808077,5.571393833051175,5.628278351894109,5.599836092472643,NS
GENE_11564,-0.05774326731397661,0.23740665772069425,0.9869593401372023,5.5429257134721555,5.600668980786132,5.571797347129143,NS
